Order_No,Time from Pickup to Arrival
Order_No_28152,3354.265491206368
Order_No_8653,2839.767603875507
Order_No_8854,2625.5570516779044
Order_No_11532,3041.8728922418704
Order_No_4755,3354.265491206368
Order_No_19480,2805.2289484555245
Order_No_19723,2812.0575546057726
Order_No_24946,3021.036430789394
Order_No_19377,2680.526215014156
Order_No_25620,2651.3408880965617
Order_No_19290,2808.6981994698854
Order_No_22841,3233.2916646548792
Order_No_16907,3243.8025917931186
Order_No_18085,2625.5570516779044
Order_No_9580,2932.737180945768
Order_No_24616,3346.8859965113566
Order_No_10791,2829.770272772087
Order_No_7234,2687.00091994186
Order_No_1016,2680.526215014156
Order_No_15972,2836.010216951994
Order_No_27393,3114.822970138853
Order_No_27442,2651.3408880965617
Order_No_21361,3503.4900330902674
Order_No_1602,2733.817185823964
Order_No_17424,2680.526215014156
Order_No_22181,3346.8859965113566
Order_No_18201,2987.1302084894905
Order_No_2425,3243.8025917931186
Order_No_15653,3245.7409227290655
Order_No_21169,3257.1345004167556
Order_No_25313,2901.2276712994712
Order_No_3439,2868.4052333534164
Order_No_154,3372.244368952936
Order_No_22134,2724.0114472862424
Order_No_19663,2689.91977200978
Order_No_2698,3021.036430789394
Order_No_12663,2998.186483258168
Order_No_24598,3336.300648340114
Order_No_6100,2812.0575546057726
Order_No_5413,3240.1166120700045
Order_No_11152,3354.265491206368
Order_No_21678,2739.948795473868
Order_No_21786,2928.265657158134
Order_No_15005,3277.82410325564
Order_No_17050,3114.822970138853
Order_No_16876,3354.265491206368
Order_No_25342,3287.138520089309
Order_No_6665,3294.5535216843805
Order_No_6817,2724.0114472862424
Order_No_14546,3329.5423951161947
Order_No_16172,3265.5286804327015
Order_No_6325,2805.2289484555245
Order_No_20650,2680.526215014156
Order_No_26178,2289.494382482146
Order_No_1027,3134.633674864595
Order_No_15039,2680.526215014156
Order_No_5245,3336.300648340114
Order_No_6511,2712.963402459026
Order_No_3629,2687.00091994186
Order_No_26134,2718.5350385380307
Order_No_14622,2844.793772173624
Order_No_7368,2687.00091994186
Order_No_26672,2724.0114472862424
Order_No_20303,2598.841708875255
Order_No_3225,3352.033986205048
Order_No_8356,3345.385486172552
Order_No_17034,2724.0114472862424
Order_No_11169,3243.8025917931186
Order_No_16052,3224.273404518347
Order_No_26760,3114.822970138853
Order_No_18858,3354.265491206368
Order_No_4689,3134.633674864595
Order_No_1919,2289.494382482146
Order_No_10045,3277.82410325564
Order_No_2766,3287.138520089309
Order_No_14533,2651.3408880965617
Order_No_17074,2680.526215014156
Order_No_1047,3356.7651812088297
Order_No_22638,3309.1562226483748
Order_No_5263,2849.8437712662508
Order_No_22502,2864.26391001933
Order_No_12910,2932.737180945768
Order_No_18134,2839.767603875507
Order_No_24805,3345.385486172552
Order_No_10399,2680.526215014156
Order_No_7205,3311.0477927539246
Order_No_2577,3354.265491206368
Order_No_10411,3227.680393957483
Order_No_23462,2829.770272772087
Order_No_3254,3233.2916646548792
Order_No_25797,2947.8508450934323
Order_No_12283,2823.7838368233424
Order_No_4770,2815.0950155886776
Order_No_14918,2812.2319700042935
Order_No_12454,3352.033986205048
Order_No_6007,3354.265491206368
Order_No_23710,2991.6998008966625
Order_No_7584,2802.178422674823
Order_No_27018,2829.770272772087
Order_No_4094,2711.1310754389215
Order_No_19843,2724.0114472862424
Order_No_665,3279.1210730045154
Order_No_19624,3372.060904861646
Order_No_13780,3233.2916646548792
Order_No_25593,3296.522040302203
Order_No_3958,3334.961345373902
Order_No_22704,3343.352552459036
Order_No_28063,3372.060904861646
Order_No_26576,2991.6998008966625
Order_No_8903,2778.8336721976184
Order_No_776,3354.265491206368
Order_No_23590,2680.526215014156
Order_No_19270,2718.5350385380307
Order_No_2862,3294.5535216843805
Order_No_17360,2739.948795473868
Order_No_12253,2639.875302604617
Order_No_15445,2836.010216951994
Order_No_10312,2712.963402459026
Order_No_20555,3048.151296713148
Order_No_25871,3339.882725822839
Order_No_1331,3219.6022561184545
Order_No_1736,2995.9016627396595
Order_No_24763,2687.00091994186
Order_No_8715,2995.9016627396595
Order_No_22291,2815.0950155886776
Order_No_24236,3114.822970138853
Order_No_26064,3233.2916646548792
Order_No_25686,2924.096739125351
Order_No_27577,2687.00091994186
Order_No_20805,3026.915708845134
Order_No_12104,2680.526215014156
Order_No_17251,3348.7365361143957
Order_No_14275,3372.060904861646
Order_No_13926,2965.358408227153
Order_No_22080,2724.0114472862424
Order_No_21966,3134.633674864595
Order_No_24402,3245.7409227290655
Order_No_16206,3348.7365361143957
Order_No_7092,3485.1392490557073
Order_No_7314,2724.0114472862424
Order_No_14448,3348.7365361143957
Order_No_24872,2991.6998008966625
Order_No_19222,2724.0114472862424
Order_No_1019,3344.330415723455
Order_No_8624,2701.1426990046384
Order_No_17175,2947.8508450934323
Order_No_9143,3503.4900330902674
Order_No_11114,2812.0575546057726
Order_No_5591,2718.5350385380307
Order_No_425,2701.1426990046384
Order_No_12666,2598.841708875255
Order_No_6443,2712.963402459026
Order_No_27684,2718.5350385380307
Order_No_28006,3469.766671376111
Order_No_4557,2306.4649396704613
Order_No_468,2687.00091994186
Order_No_11666,3354.265491206368
Order_No_13377,3287.138520089309
Order_No_11612,2680.526215014156
Order_No_10340,2849.8437712662508
Order_No_1761,2651.3408880965617
Order_No_7596,2687.00091994186
Order_No_6177,2687.00091994186
Order_No_3176,3345.385486172552
Order_No_8024,2689.91977200978
Order_No_7184,2687.00091994186
Order_No_3346,3233.2916646548792
Order_No_26501,3287.138520089309
Order_No_10797,2947.8508450934323
Order_No_27816,3348.7365361143957
Order_No_11621,2924.096739125351
Order_No_8529,2718.5350385380307
Order_No_12313,3169.410205922228
Order_No_18473,3048.151296713148
Order_No_19650,3243.8025917931186
Order_No_19442,2838.6321697033354
Order_No_784,2718.5350385380307
Order_No_18514,2836.010216951994
Order_No_14951,3352.033986205048
Order_No_10768,3021.036430789394
Order_No_28019,2689.91977200978
Order_No_6515,2321.5572361183476
Order_No_2234,3345.385486172552
Order_No_22519,2687.00091994186
Order_No_1268,3224.273404518347
Order_No_7493,2724.0114472862424
Order_No_24410,2805.2289484555245
Order_No_26198,2711.1310754389215
Order_No_6113,2598.841708875255
Order_No_16370,2739.948795473868
Order_No_13585,2928.265657158134
Order_No_16484,2901.2276712994712
Order_No_14132,3336.748472613622
Order_No_22083,3354.265491206368
Order_No_20097,2724.0114472862424
Order_No_21588,2805.2289484555245
Order_No_17296,2833.4613693414362
Order_No_2525,2712.963402459026
Order_No_7457,2724.0114472862424
Order_No_390,3399.591165669167
Order_No_27557,3354.265491206368
Order_No_2609,2991.6998008966625
Order_No_22025,2680.526215014156
Order_No_27549,3354.265491206368
Order_No_22378,2724.0114472862424
Order_No_17437,2680.526215014156
Order_No_20218,2803.7474456739856
Order_No_11399,3354.265491206368
Order_No_4564,3372.060904861646
Order_No_26379,2849.8437712662508
Order_No_25629,3346.8859965113566
Order_No_6680,2864.26391001933
Order_No_23044,3336.748472613622
Order_No_23450,3372.060904861646
Order_No_20938,2711.1310754389215
Order_No_11000,2947.8508450934323
Order_No_17821,2947.8508450934323
Order_No_9426,2718.5350385380307
Order_No_11080,3346.8859965113566
Order_No_19603,2812.2319700042935
Order_No_14324,3346.8859965113566
Order_No_17395,2838.6321697033354
Order_No_21009,3123.5513805602213
Order_No_10946,2987.1302084894905
Order_No_1026,2838.6321697033354
Order_No_19224,3279.1210730045154
Order_No_11229,3348.7365361143957
Order_No_14225,2734.1658203472316
Order_No_5959,3265.5286804327015
Order_No_23854,2605.1029280141943
Order_No_11377,3287.138520089309
Order_No_13987,2718.5350385380307
Order_No_24095,2724.0114472862424
Order_No_6407,3134.633674864595
Order_No_26057,3265.5286804327015
Order_No_12917,2734.1658203472316
Order_No_18814,3134.633674864595
Order_No_9357,3356.7651812088297
Order_No_15988,3468.4571472926036
Order_No_11,2680.526215014156
Order_No_7323,2733.817185823964
Order_No_21843,3381.631117315839
Order_No_7683,2844.793772173624
Order_No_4572,3334.5078792783634
Order_No_13402,3169.410205922228
Order_No_18356,2839.767603875507
Order_No_12450,3346.8859965113566
Order_No_9465,2718.5350385380307
Order_No_9401,2778.8336721976184
Order_No_5882,2724.0114472862424
Order_No_1961,3169.410205922228
Order_No_6156,3345.385486172552
Order_No_10957,2724.0114472862424
Order_No_15755,2651.3408880965617
Order_No_11980,3123.5513805602213
Order_No_20524,2651.3408880965617
Order_No_16991,3134.633674864595
Order_No_16054,2819.7579478930916
Order_No_8321,3345.385486172552
Order_No_282,2901.2276712994712
Order_No_15014,2689.91977200978
Order_No_21383,2689.91977200978
Order_No_15218,2724.0114472862424
Order_No_20270,2849.8437712662508
Order_No_25269,2991.6998008966625
Order_No_25710,2825.0487522705334
Order_No_11461,2711.1310754389215
Order_No_8200,3374.0853950917867
Order_No_19552,2724.0114472862424
Order_No_13132,2724.0114472862424
Order_No_5216,2947.8508450934323
Order_No_10306,2802.178422674823
Order_No_11188,2711.1310754389215
Order_No_20564,2733.817185823964
Order_No_3220,3021.036430789394
Order_No_24121,2808.6981994698854
Order_No_11935,2805.2289484555245
Order_No_26025,3277.82410325564
Order_No_1152,2625.5570516779044
Order_No_24736,3134.633674864595
Order_No_8365,3240.1166120700045
Order_No_25829,3490.2013705691816
Order_No_14502,3372.060904861646
Order_No_17773,3021.036430789394
Order_No_392,3123.5513805602213
Order_No_194,2739.948795473868
Order_No_21570,3397.2523495020823
Order_No_16319,2733.817185823964
Order_No_4652,3348.7365361143957
Order_No_5834,2844.793772173624
Order_No_17347,3334.7437491312803
Order_No_10395,2805.2289484555245
Order_No_13779,2987.1302084894905
Order_No_1590,2639.875302604617
Order_No_14006,2947.8508450934323
Order_No_21840,2819.7579478930916
Order_No_3504,3277.82410325564
Order_No_12973,2995.9016627396595
Order_No_13430,2819.7579478930916
Order_No_813,2718.5350385380307
Order_No_13058,3081.780082810562
Order_No_49,3279.1210730045154
Order_No_14032,2724.0114472862424
Order_No_13646,3134.633674864595
Order_No_23725,2739.948795473868
Order_No_280,2289.494382482146
Order_No_14801,3381.631117315839
Order_No_18123,2598.841708875255
Order_No_8057,3233.2916646548792
Order_No_3979,2718.5350385380307
Order_No_14627,2868.4052333534164
Order_No_5600,2815.0950155886776
Order_No_24444,3354.265491206368
Order_No_4083,2932.737180945768
Order_No_13729,3334.7437491312803
Order_No_19275,2901.2276712994712
Order_No_6964,3336.748472613622
Order_No_27414,3348.7365361143957
Order_No_20636,2998.186483258168
Order_No_12393,3227.1974781086865
Order_No_20240,2651.3408880965617
Order_No_24400,2819.7579478930916
Order_No_3516,3245.7409227290655
Order_No_18931,3275.0656050661673
Order_No_13489,2651.3408880965617
Order_No_2767,2718.5350385380307
Order_No_26424,2724.0114472862424
Order_No_27547,3397.2523495020823
Order_No_16546,3336.748472613622
Order_No_3264,3372.244368952936
Order_No_12683,2724.0114472862424
Order_No_15837,3372.244368952936
Order_No_9695,2651.3408880965617
Order_No_10145,3374.0853950917867
Order_No_7737,2718.5350385380307
Order_No_8263,3233.2916646548792
Order_No_25356,2289.494382482146
Order_No_21636,3374.0853950917867
Order_No_15260,3041.8728922418704
Order_No_23115,3336.748472613622
Order_No_7475,2711.1310754389215
Order_No_7916,3372.060904861646
Order_No_1867,3336.748472613622
Order_No_22552,2625.5570516779044
Order_No_17565,3114.822970138853
Order_No_17518,3026.915708845134
Order_No_10593,3134.633674864595
Order_No_8503,2991.6998008966625
Order_No_6729,2718.5350385380307
Order_No_27500,3169.410205922228
Order_No_23371,3342.5081191825657
Order_No_24490,3227.1974781086865
Order_No_10912,3287.138520089309
Order_No_3665,3114.822970138853
Order_No_13905,3277.82410325564
Order_No_5224,3397.2523495020823
Order_No_21813,3311.0477927539246
Order_No_11951,2812.2319700042935
Order_No_26962,2651.3408880965617
Order_No_19985,3265.5286804327015
Order_No_7401,3372.244368952936
Order_No_12459,3277.82410325564
Order_No_5280,3348.7365361143957
Order_No_9671,2651.3408880965617
Order_No_24179,3134.633674864595
Order_No_13325,3279.1210730045154
Order_No_9314,2849.8437712662508
Order_No_3479,3346.8859965113566
Order_No_16887,2932.737180945768
Order_No_17306,3041.8728922418704
Order_No_19428,2991.6998008966625
Order_No_16909,2939.474471717561
Order_No_13934,3252.7931300520477
Order_No_14571,3348.7365361143957
Order_No_21947,3356.7651812088297
Order_No_3081,2947.8508450934323
Order_No_234,3354.265491206368
Order_No_8826,3336.748472613622
Order_No_23893,3334.961345373902
Order_No_13692,3311.088561634916
Order_No_19710,2778.8336721976184
Order_No_18413,3374.0853950917867
Order_No_26322,2701.1426990046384
Order_No_13303,2718.5350385380307
Order_No_6986,2687.00091994186
Order_No_2478,2711.1310754389215
Order_No_16580,3354.265491206368
Order_No_20549,3252.7931300520477
Order_No_1393,3265.5286804327015
Order_No_11381,3240.1166120700045
Order_No_6286,3329.5423951161947
Order_No_4490,3169.410205922228
Order_No_1824,2718.5350385380307
Order_No_11777,2712.963402459026
Order_No_647,2687.00091994186
Order_No_7838,2803.7474456739856
Order_No_16038,2724.0114472862424
Order_No_26551,2712.963402459026
Order_No_8379,2805.2289484555245
Order_No_5204,2724.0114472862424
Order_No_19195,2724.0114472862424
Order_No_27112,2838.6321697033354
Order_No_9181,2823.7838368233424
Order_No_336,2289.494382482146
Order_No_2328,3336.748472613622
Order_No_10038,3348.7365361143957
Order_No_20068,2724.0114472862424
Order_No_2265,2796.228348800184
Order_No_13764,2651.3408880965617
Order_No_12766,2868.4052333534164
Order_No_8007,2998.186483258168
Order_No_19732,3346.8859965113566
Order_No_25518,2739.948795473868
Order_No_24589,3342.5081191825657
Order_No_21153,3372.060904861646
Order_No_4343,3257.1345004167556
Order_No_13702,3134.633674864595
Order_No_22466,2712.963402459026
Order_No_23425,3265.5286804327015
Order_No_25775,2651.3408880965617
Order_No_11943,3354.265491206368
Order_No_18289,2778.8336721976184
Order_No_9925,2924.096739125351
Order_No_1166,3372.060904861646
Order_No_20753,3243.8025917931186
Order_No_20523,3334.961345373902
Order_No_6966,2838.6321697033354
Order_No_2143,2987.1302084894905
Order_No_7787,3287.138520089309
Order_No_16543,2778.8336721976184
Order_No_18628,2651.3408880965617
Order_No_14668,3114.822970138853
Order_No_11371,3354.265491206368
Order_No_2307,2651.3408880965617
Order_No_3431,3026.915708845134
Order_No_18079,2805.2289484555245
Order_No_23221,2724.0114472862424
Order_No_3700,2812.2319700042935
Order_No_23687,2805.2289484555245
Order_No_26949,3356.7651812088297
Order_No_15268,3021.036430789394
Order_No_17106,3399.591165669167
Order_No_22101,3336.300648340114
Order_No_27443,3287.138520089309
Order_No_10733,2625.5570516779044
Order_No_862,2651.3408880965617
Order_No_25550,2802.178422674823
Order_No_18893,3397.2523495020823
Order_No_17391,2680.526215014156
Order_No_2359,3169.410205922228
Order_No_24519,2724.0114472862424
Order_No_12094,3337.3848942527575
Order_No_24948,2849.8437712662508
Order_No_7860,2965.358408227153
Order_No_27263,2849.8437712662508
Order_No_13852,2833.4613693414362
Order_No_18199,2651.3408880965617
Order_No_23567,3399.591165669167
Order_No_8745,3374.0853950917867
Order_No_10615,2812.2319700042935
Order_No_3673,3265.5286804327015
Order_No_22260,3277.82410325564
Order_No_16245,2598.841708875255
Order_No_27857,3348.7365361143957
Order_No_1880,3372.060904861646
Order_No_22174,3021.036430789394
Order_No_8299,2815.0950155886776
Order_No_11446,3354.265491206368
Order_No_581,3021.036430789394
Order_No_3002,3240.1166120700045
Order_No_2451,2819.7579478930916
Order_No_7055,3372.244368952936
Order_No_18267,2815.5146728685613
Order_No_3642,3354.265491206368
Order_No_27846,2844.793772173624
Order_No_21172,2651.3408880965617
Order_No_22405,3287.138520089309
Order_No_27696,2680.526215014156
Order_No_12590,2947.8508450934323
Order_No_7996,3490.2013705691816
Order_No_24910,3466.651362524919
Order_No_4087,3322.3720613489636
Order_No_11901,2812.2319700042935
Order_No_19274,3134.633674864595
Order_No_2893,3334.961345373902
Order_No_17881,3402.6331822499424
Order_No_23993,3354.265491206368
Order_No_25286,3372.244368952936
Order_No_26519,3372.060904861646
Order_No_17722,3369.576955717078
Order_No_12084,3342.5081191825657
Order_No_12909,3381.631117315839
Order_No_21732,3114.822970138853
Order_No_26142,3372.060904861646
Order_No_19087,2928.265657158134
Order_No_15795,3026.915708845134
Order_No_7656,2734.1658203472316
Order_No_21798,3402.6331822499424
Order_No_6030,2815.0950155886776
Order_No_279,2639.875302604617
Order_No_26752,2712.963402459026
Order_No_27632,3348.7365361143957
Order_No_16584,3048.151296713148
Order_No_25925,2724.0114472862424
Order_No_10839,2639.875302604617
Order_No_25598,2687.00091994186
Order_No_25312,2819.7579478930916
Order_No_27110,3134.633674864595
Order_No_25115,3287.138520089309
Order_No_8259,3252.7931300520477
Order_No_11605,2712.963402459026
Order_No_4276,2625.5570516779044
Order_No_15119,3277.82410325564
Order_No_7044,3122.8313863372364
Order_No_22983,3352.033986205048
Order_No_13276,3399.591165669167
Order_No_2561,2802.178422674823
Order_No_13382,3134.633674864595
Order_No_12765,2680.526215014156
Order_No_14323,3288.013903218315
Order_No_28250,3021.036430789394
Order_No_82,3336.300648340114
Order_No_11928,3354.265491206368
Order_No_6028,2947.8508450934323
Order_No_28161,2651.3408880965617
Order_No_7425,2712.963402459026
Order_No_27171,2712.963402459026
Order_No_2712,2712.963402459026
Order_No_12227,2712.963402459026
Order_No_9099,2724.0114472862424
Order_No_20658,2819.7579478930916
Order_No_12617,3372.060904861646
Order_No_19269,2598.841708875255
Order_No_22026,2718.5350385380307
Order_No_1127,2803.7474456739856
Order_No_10926,2803.7474456739856
Order_No_8431,3227.680393957483
Order_No_15506,3243.8025917931186
Order_No_3503,2823.7838368233424
Order_No_15700,2815.0950155886776
Order_No_26407,3354.265491206368
Order_No_26050,2829.770272772087
Order_No_7293,3399.591165669167
Order_No_8207,3372.060904861646
Order_No_26212,2947.8508450934323
Order_No_24356,3041.8728922418704
Order_No_23287,2839.767603875507
Order_No_19144,2932.737180945768
Order_No_26538,3348.7365361143957
Order_No_7382,2724.0114472862424
Order_No_269,3372.244368952936
Order_No_21416,3356.7651812088297
Order_No_27863,2701.1426990046384
Order_No_23516,2796.228348800184
Order_No_19003,3265.5286804327015
Order_No_22211,3134.633674864595
Order_No_17411,2932.737180945768
Order_No_9437,3345.385486172552
Order_No_26679,2991.6998008966625
Order_No_23636,3399.591165669167
Order_No_12529,2844.793772173624
Order_No_14998,3348.7365361143957
Order_No_20605,2778.8336721976184
Order_No_24899,3265.5286804327015
Order_No_7244,2289.494382482146
Order_No_24528,3372.060904861646
Order_No_11937,3384.8598575403303
Order_No_9790,2939.474471717561
Order_No_15895,3358.5824841812528
Order_No_22368,3265.5286804327015
Order_No_14596,3374.0853950917867
Order_No_15790,3336.748472613622
Order_No_14016,3326.351780124313
Order_No_25155,2947.8508450934323
Order_No_7165,3114.822970138853
Order_No_15530,2680.526215014156
Order_No_25934,2812.0575546057726
Order_No_13316,2805.2289484555245
Order_No_6902,3114.822970138853
Order_No_18459,3265.5286804327015
Order_No_7939,3397.2523495020823
Order_No_15381,2724.0114472862424
Order_No_13630,2651.3408880965617
Order_No_12997,2712.963402459026
Order_No_846,2687.00091994186
Order_No_6388,2833.4613693414362
Order_No_25376,2796.228348800184
Order_No_14418,3245.7409227290655
Order_No_21313,3352.033986205048
Order_No_19476,2733.817185823964
Order_No_7265,3466.651362524919
Order_No_9855,2724.0114472862424
Order_No_3675,3021.036430789394
Order_No_1678,2724.0114472862424
Order_No_15996,2687.00091994186
Order_No_2792,2680.526215014156
Order_No_27035,2712.963402459026
Order_No_10765,2289.494382482146
Order_No_28192,2987.1302084894905
Order_No_11397,2718.5350385380307
Order_No_27364,2739.948795473868
Order_No_11352,3311.0477927539246
Order_No_26899,2819.7579478930916
Order_No_6578,3354.265491206368
Order_No_786,2972.3689867288012
Order_No_18915,3240.1166120700045
Order_No_25758,2724.0114472862424
Order_No_16462,3233.2916646548792
Order_No_16112,2778.8336721976184
Order_No_11356,2289.494382482146
Order_No_11885,3339.882725822839
Order_No_25445,3372.060904861646
Order_No_20516,3227.1974781086865
Order_No_5897,3326.6790761342654
Order_No_24629,3134.633674864595
Order_No_22325,3265.5286804327015
Order_No_15864,2651.3408880965617
Order_No_22816,2991.6998008966625
Order_No_9724,2829.770272772087
Order_No_5432,2598.841708875255
Order_No_1762,3221.9959440183075
Order_No_21479,3372.060904861646
Order_No_20400,3296.522040302203
Order_No_19083,3354.265491206368
Order_No_1262,2711.1310754389215
Order_No_21576,3354.265491206368
Order_No_17356,2689.91977200978
Order_No_7002,3354.265491206368
Order_No_21294,3344.330415723455
Order_No_20013,2724.0114472862424
Order_No_1910,2680.526215014156
Order_No_15309,3021.036430789394
Order_No_5899,3311.0477927539246
Order_No_23985,3021.036430789394
Order_No_26841,2651.3408880965617
Order_No_21379,3348.7365361143957
Order_No_24432,2724.0114472862424
Order_No_10536,2849.8437712662508
Order_No_15105,2687.00091994186
Order_No_6442,2815.5146728685613
Order_No_17128,2928.265657158134
Order_No_16455,2724.0114472862424
Order_No_4198,3265.5286804327015
Order_No_25478,2838.6321697033354
Order_No_17320,2712.963402459026
Order_No_7284,2712.963402459026
Order_No_22364,3265.5286804327015
Order_No_11611,2625.5570516779044
Order_No_11165,2625.5570516779044
Order_No_12135,3277.82410325564
Order_No_24645,2651.3408880965617
Order_No_844,2901.2276712994712
Order_No_4329,2718.5350385380307
Order_No_26012,2701.1426990046384
Order_No_13790,2724.0114472862424
Order_No_5514,3372.060904861646
Order_No_16888,2803.7474456739856
Order_No_15301,2689.91977200978
Order_No_4443,2995.9016627396595
Order_No_4514,2724.0114472862424
Order_No_3980,2947.8508450934323
Order_No_3875,2718.5350385380307
Order_No_2036,3227.1974781086865
Order_No_8309,3134.633674864595
Order_No_24248,2965.358408227153
Order_No_13115,3233.2916646548792
Order_No_17146,2803.7474456739856
Order_No_14106,2796.228348800184
Order_No_23189,3227.1974781086865
Order_No_1177,2928.265657158134
Order_No_17739,2711.1310754389215
Order_No_14531,3169.410205922228
Order_No_4885,2932.737180945768
Order_No_17894,3041.8728922418704
Order_No_1124,3252.7931300520477
Order_No_19828,3233.2916646548792
Order_No_7130,3252.7931300520477
Order_No_23312,3243.8025917931186
Order_No_27993,2718.5350385380307
Order_No_3819,3322.3720613489636
Order_No_10077,2680.526215014156
Order_No_19437,3026.915708845134
Order_No_23784,3041.8728922418704
Order_No_24273,3337.245767911644
Order_No_5195,2991.6998008966625
Order_No_17654,2803.7474456739856
Order_No_8346,2724.0114472862424
Order_No_5896,3233.2916646548792
Order_No_5969,3334.961345373902
Order_No_21499,2864.26391001933
Order_No_13512,3296.923778947414
Order_No_3640,3233.2916646548792
Order_No_3571,2651.3408880965617
Order_No_13768,3466.651362524919
Order_No_16851,2712.963402459026
Order_No_5904,2819.7579478930916
Order_No_2820,3048.151296713148
Order_No_2884,2802.178422674823
Order_No_23916,2819.7579478930916
Order_No_8404,2598.841708875255
Order_No_16094,3114.822970138853
Order_No_2183,3026.915708845134
Order_No_23494,2712.963402459026
Order_No_9213,2651.3408880965617
Order_No_3061,2712.963402459026
Order_No_17672,2651.3408880965617
Order_No_13869,2712.963402459026
Order_No_21384,3372.244368952936
Order_No_12999,2724.0114472862424
Order_No_1457,2803.7474456739856
Order_No_6898,3081.780082810562
Order_No_27689,2991.6998008966625
Order_No_10053,2718.5350385380307
Order_No_9287,3345.385486172552
Order_No_18920,3265.5286804327015
Order_No_23346,3352.033986205048
Order_No_13010,3348.7365361143957
Order_No_5287,3021.036430789394
Order_No_19578,2724.0114472862424
Order_No_9827,3348.7365361143957
Order_No_28007,2815.5146728685613
Order_No_9789,2711.1310754389215
Order_No_7490,3369.576955717078
Order_No_9451,3227.1974781086865
Order_No_14336,2815.0950155886776
Order_No_13458,3336.748472613622
Order_No_22107,2689.91977200978
Order_No_16847,3381.631117315839
Order_No_13737,2802.178422674823
Order_No_16089,2711.1310754389215
Order_No_20806,3354.265491206368
Order_No_1374,3354.265491206368
Order_No_20643,2724.0114472862424
Order_No_7463,3348.7365361143957
Order_No_2263,3329.5423951161947
Order_No_19238,2947.8508450934323
Order_No_7636,2901.2276712994712
Order_No_15375,3336.300648340114
Order_No_27734,2701.1426990046384
Order_No_15992,2651.3408880965617
Order_No_15486,2651.3408880965617
Order_No_11014,2932.737180945768
Order_No_9527,2724.0114472862424
Order_No_2909,3352.033986205048
Order_No_7131,3358.5824841812528
Order_No_5498,2972.3689867288012
Order_No_11685,3026.915708845134
Order_No_18519,3081.780082810562
Order_No_16683,3021.036430789394
Order_No_12760,3277.82410325564
Order_No_7944,2651.3408880965617
Order_No_24923,2651.3408880965617
Order_No_10546,2651.3408880965617
Order_No_8434,3114.822970138853
Order_No_1319,2819.7579478930916
Order_No_27197,2680.526215014156
Order_No_15120,3354.265491206368
Order_No_3895,3245.7409227290655
Order_No_1063,2701.1426990046384
Order_No_3729,2802.178422674823
Order_No_27780,2718.5350385380307
Order_No_20941,2651.3408880965617
Order_No_14881,3240.1166120700045
Order_No_21959,3123.5513805602213
Order_No_11430,2815.0950155886776
Order_No_16344,2734.1658203472316
Order_No_7460,2712.963402459026
Order_No_2109,3265.5286804327015
Order_No_27945,3265.5286804327015
Order_No_13914,3372.060904861646
Order_No_6869,3372.060904861646
Order_No_16042,2808.6981994698854
Order_No_14798,3397.2523495020823
Order_No_14972,2778.8336721976184
Order_No_1933,3265.5286804327015
Order_No_10317,3021.036430789394
Order_No_935,3224.273404518347
Order_No_10714,3277.82410325564
Order_No_7031,3265.5286804327015
Order_No_10121,2711.1310754389215
Order_No_17659,3322.3720613489636
Order_No_12262,2819.7579478930916
Order_No_2064,3294.5535216843805
Order_No_12896,2836.010216951994
Order_No_11903,2965.358408227153
Order_No_25647,3294.5535216843805
Order_No_8282,2947.8508450934323
Order_No_25530,3354.265491206368
Order_No_8815,2733.817185823964
Order_No_9730,3243.8025917931186
Order_No_743,3311.0477927539246
Order_No_11497,3336.300648340114
Order_No_23838,2711.1310754389215
Order_No_7784,3342.5081191825657
Order_No_22765,2680.526215014156
Order_No_12714,2803.7474456739856
Order_No_24066,3503.4900330902674
Order_No_20917,3399.3511665323813
Order_No_12785,2815.0950155886776
Order_No_27096,3399.3511665323813
Order_No_20923,2651.3408880965617
Order_No_11176,3252.7931300520477
Order_No_23813,2651.3408880965617
Order_No_16031,3277.82410325564
Order_No_25526,3334.5078792783634
Order_No_12506,2724.0114472862424
Order_No_22930,2965.358408227153
Order_No_13347,3026.915708845134
Order_No_17136,2724.0114472862424
Order_No_18764,3252.7931300520477
Order_No_2705,3026.915708845134
Order_No_13443,2724.0114472862424
Order_No_18850,2901.2276712994712
Order_No_7376,2733.817185823964
Order_No_1493,3287.138520089309
Order_No_1066,2965.358408227153
Order_No_2411,3041.8728922418704
Order_No_21869,2625.5570516779044
Order_No_17101,2819.7579478930916
Order_No_21679,3134.633674864595
Order_No_6280,2687.00091994186
Order_No_25408,3277.82410325564
Order_No_17611,2901.2276712994712
Order_No_25977,3233.2916646548792
Order_No_6999,3219.6022561184545
Order_No_6436,3339.882725822839
Order_No_16463,2844.793772173624
Order_No_3290,2819.7579478930916
Order_No_21465,3348.7365361143957
Order_No_20745,3337.3848942527575
Order_No_4378,2651.3408880965617
Order_No_6837,3399.591165669167
Order_No_511,2651.3408880965617
Order_No_23337,3021.036430789394
Order_No_18786,3245.7409227290655
Order_No_19567,3354.265491206368
Order_No_9639,2947.8508450934323
Order_No_21767,3372.060904861646
Order_No_7576,2680.526215014156
Order_No_8810,3372.060904861646
Order_No_3897,3356.7651812088297
Order_No_6142,3277.82410325564
Order_No_26154,3021.036430789394
Order_No_26263,3354.265491206368
Order_No_16314,2598.841708875255
Order_No_19496,3114.822970138853
Order_No_22365,2803.7474456739856
